"file","Description"
"106.mp3","苗栗縣通霄鎮馬家庄附近，有地主種植上千株穗花棋盤腳水茄苳，每年7、到9月是盛開期，常吸引不少民眾前來賞花，由於穗花棋盤腳只在夜間開花、清晨凋落，有一夜美人之稱，地方民眾希望遊客，能遵守賞花禮節，不要大聲喧嘩、製造垃圾，共同維護美麗的賞花祕境。"
"107.mp3","2023總統教育獎，今年共有56位學生獲獎，其中目前就讀臺南市賢北國小五年級的王沐晴，雖然從小罹患脊髓性肌肉萎縮症，不過他不受限身體的不便，多次在客語比賽中獲得佳績，總統蔡英文也親臨頒獎，鼓勵這些生命小鬥士們，不畏艱難逆爭上游，成為生命教育的最佳典範。"
"108.mp3","臺灣MeToo運動，從政壇一路延燒到各領域，不過近期有些受害者在爆料後，反而受到誣告、誹謗等控訴，為了協助這些被害人，多個婦女團體與全國律師聯合會，組成律師後援團，公布控訴人後援專線，雇主諮詢專線2個專線，提供免費法律諮詢，目前已有40多位律師加入後援團。"
"109.mp3","由屏東縣政府，與日臺交流協會高雄事務所，共同舉辦的屏日友好祭，7日在屏東勝利星村開幕，為期3天的活動，有29個日本城市，和許多日本企業及屏東在地品牌參與，讓民眾一秒到日本，體驗日本夏日祭典。"
"110.mp3","因廣告爆紅，每年吸引近百萬遊客的，池上金城武樹，因國籍航空公司因合約到期，正名為奉茶樹，而臺東縣政府也配合，不再使用金城武樹來做行銷，改名卻引起地方反彈，觀光業者及鄉公所，擔心影響觀光人潮都希望可以繼續沿用舊名。"
"111.mp3","屏東縣政府為了協助高樹鄉公所，發展觀光、維持清淨水質、協助托嬰及處理農業廢棄物等等，許多局處相繼提出建設計畫，不但編列預算補助以外，還向中央相關部會爭取經費，希望高樹鄉能在現有基礎上，有更健全的發展。"
"112.mp3","這幾年來國內外節目力求創新，有些是依樣畫葫蘆，而有些稍微修改甚至整套搬來，客家電視成立20年來，各類型節目團隊，不斷進行大腦風暴，動畫、行腳、音樂嶄新突破，緊扣客家電視每一年的主題，盡情發揮。"
"113.mp3","屏東縣最頂端的高樹鄉，雖然鄉內有豐富的農產資源，不過公所的自有財源並不多，因此許多建設計畫都需要，依靠縣府或中央部會的支持，像是新豐村親水公園改善開發，與高樹村小叮噹公園改建工程等，這些建設經費動輒上千萬元，公所若無經費奧援，根本就無力自行負擔。"
"114.mp3","今年的全國客家文化夏令營，在苗栗縣三義西湖渡假村舉辦，來自國內外130多名學員，在3天2夜的夏令營中，將透過營隊邀請的專家、學者，學習、認識臺灣客家文化，客委會副主委周江杰表示，客家文化夏令營已邁入第34年，期許永續發展、傳承客家文化。"
"115.mp3","2023總統府音樂會－跨海音，7月8日將在高雄流行音樂中心舉行，這次的音樂會匯聚25個優秀音樂團隊，將跨界共演20首歌曲，歌手米莎也受邀演出，到時候將帶來查有此人和捉迷藏，6日彩排後米莎說，這次和高雄市交響樂團的合作，讓她感到興奮又榮幸。"
"116.mp3","屏東縣潮州鎮是屏東縣人口第二多的行政區，6日社會住宅光春好室辦理動土典禮，共有172戶，其中還規畫日照中心、托嬰中心，跟日間小作所等社福設施，預計116年1月中旬完工。"
"117.mp3","南投縣政府職人學院輔導青農發展計畫，在國姓鄉糯米橋咖啡工坊，舉辦為期4天的療育景觀規畫與實作課程，邀請臺中區農改場及專業講師授課，希望結合各界資源營造農村特色，吸引青農返鄉，推動科技智慧農業發展。"
"118.mp3","桃園市新屋、觀音區最近幾年開始種植高粱，有觀音農民去年開始跟金酒公司契作，目前種的品種是臺南7號，種高粱可不灌溉或僅灌溉一次、用水量少，耗水僅有水稻的10分之1，觀音區農會舉辦觀摩會，鼓勵農民選擇旱作種植，節省農業灌溉用水。"
"119.mp3","苗栗縣112年度夏季東方美人茶評鑑，今天6日上午在頭份市農會舉辦，今年主辦單位抬高門檻，要求茶農做好準備再參賽，加上少雨影響產量，參賽點數降至306點，不過進入最後決選的茶葉，水準整齊差異細微，經評審考慮比較選出後，由茶農韓順雄連莊獲得首獎，獲獎的1臺斤東方美人茶要價高達40萬元。"
"120.mp3","去年918大地震過後，花東縱谷約有14間碾米廠，受到大小不一的損害，當時農委會也承諾，將補助受損米廠，最高6成的重建修復經費，目前有9間申請重建補助，而花東也分別各有2間米廠，完成重建，已開始收存一期稻作稻穀。"
"121.mp3","客家戲劇20年，談到最一開始的始祖，不能不提到親切的鄉土肥皂劇老嫩大細，當時一開播造成廣大迴響，帶動後來客家電視戲劇節目發展，不僅逐漸走精緻化路線，關注議題更加廣闊，例如帶入小校議題、社會議題和職人劇，作品當中除了感受客家元素，也關心社會各式各樣的題材故事。"
"122.mp3","南投縣國姓鄉特色作物砂糖橘，受到上半年乾旱氣候影響，著果率普遍不佳，加上5、6月的雨水造成落果現象，產量平均減少達3成以上，種植在山坡地情況更加嚴重，國姓鄉公所通報農政單位會勘後，獲得農委會天然災害現金救助，希望能彌補農民的損失。"
"123.mp3","苗栗造橋鄉65歲以上銀髮族群約2500人，占了全鄉人口數的2成，造橋鄉衛生所特別拍攝，一支家事健康操影片，影片內容結合家事動作口訣，鼓勵長者多做運動，還融入許多造橋鄉的南瓜元素，十分有趣。"
"124.mp3","綠鬣蜥曾經是熱門寵物，不過近年來已成為危害生態環境的大麻煩，屏東縣政府配合農委會積極展開移除工作，並創先例推出捕捉綠鬣蜥兌換農產品獎勵措施，5年來已捕捉逾5萬隻，移除數量年年居全國各縣市之冠。"
"125.mp3","桃園蓮花季已經舉辦25年，今年以蓮線為主題，在蓮田周圍特別創作五座，向大地致敬系列的裝置藝術。藝術作品結合科技、農藝和環保理念，即日起持續到8月20日，民眾都能來蓮田邊，感受大自然與藝術共融的美好。"
"126.mp3","為推廣在地藝文，苗栗縣政府舉辦貓裏表演藝術節，從7月到10月間，安排縣內扶持的8個表演團隊及外縣市4個表演團隊，合計16場次在苗栗展演，內容涵蓋舞台劇、國樂及舞蹈等。縣府希望透過藝術饗宴，讓更多民眾認識苗栗在地多元藝文。"
"127.mp3","屏東縣里港鄉瀰力村出生的藝術家王家農，為了紀念自己成長的地方，就以瀰力村男為名創作，他獨樹一格的減法油墨作品，曾經登上國際佳士得拍賣會，現在他回到家鄉成立美術館，要用自己的創作彰顯當地特色。"
"128.mp3","暑假長達2個月，是學生最期待的假期，為了讓小朋友學習課堂外的新知識，雲林縣崙背國小特別規畫20多個營隊，有客語、體育、科學等，藉此豐富小朋友的暑期生活。"
"129.mp3","為讓身心障礙學生有不一樣的暑假，屏東縣政府在暑假期間，除了安排暑期課後照顧班的課程外，也委託屏東縣啟智協進會辦理身心障礙學生暑期嘻活夏令營，並由屏東大學特教中心及特教系學會學生，帶領身心障礙學生，體驗不一樣的學習活動。"
"130.mp3","客台20年系列報導，今天要帶觀眾朋友，看客家電視長年耕耘的兒少節目，從一開始的益智類型，到近年來實境秀、訪談節目，鼓勵兒少發聲，孩子們不論是節目參與者或是閱聽人，都可以從中學會分辨資訊的好壞，完善身心發展，也實踐兒少的媒體近用權，展現不可或缺的公共價值。"
"131.mp3","不顧臺東農改場，以生物防治黑椿象獲得好成效，臺東縣政府6月中專案核准，開放關山鎮焚燒稻草，如今已有上千公頃農田申請焚燒，而鄰近的鹿野鄉，也有農民以紋枯病為由，申請專案焚燒，卻遭臺東縣政府，以非最後手段為由拒絕。"
"132.mp3","新竹縣新豐鄉聯合利華公司一間生產調味料的工廠，在今年6月中旬，資方在未協商的情況下無預警脅迫勞工，簽下同意書解僱，為了捍衛原本的工作權益，今天4日到縣政府勞工處陳情，爭取恢復僱傭關係，縣政府勞工處表示，將會針對資方對工會幹部解僱，是否有歧視的部分進行調查，如果屬實最高可裁罰150萬元。"
"133.mp3","2023世界客家博覽會，8月11日到10月15日，將在桃園盛大舉行，由於這是全球首次，以客家族群文化為主軸的博覽會，桃園市客家局副局長戴興達表示，8個副展館已經準備完成，目前臺灣館、世界館兩個主體館舍，都已經完成外觀硬體工程驗收，現在在進行內部裝潢及布展，預計7月底會全部完成。"
"134.mp3","邁入第5年的縱谷大地藝術季-漂鳥197，今天4日在池上大坡池畔正式開幕，水保局臺東分局今年邀請8組國內外的藝術家，分別在池上、關山、鹿野3鄉鎮創作，遊客可以循著藝術作品深入縱谷，認識農村當地樣貌。"
"135.mp3","臺三線藝術季正熱鬧，不過在苗栗縣造橋鄉，也有個臺一線很浪漫，原來是臺一線造橋談文段旁的鄭漢步道紀念碑的位置，下方稻田正是稻子成熟的季節，夏天南風吹來稻浪翻飛，加上海線火車經過談文車站過了C型大彎，從鄭漢步道高點往下看風景十分美麗，當地人也認為這是浪漫臺一線。"
"136.mp3","以18世紀客家先民遷徙到印尼婆羅洲開墾，做為背景的2023客家大戲蘭芳傳，8月5日起將在全臺展開五場巡演，為了讓歷史重現，劇團重新考研史實，更在劇中加入印尼傳統音樂、服飾、道具等，完整呈現海外客家人，遠赴南洋打拚的故事。"
"137.mp3","為推廣客家文化，鼓勵青年利用暑假期間參與客家事務，苗栗縣公館鄉公所首度舉辦舞動隘寮夏全國舞蹈大賽，邀請全國高中及大專院校學生以舞會友，在舞蹈中融入客家元素，即日起開放報名，預計29日在苗栗特色館進行比賽，希望提供青年舞台空間，綻放客庄活力與特色。"
"138.mp3","南投縣水里鄉第一公有零售市場是一棟40年的建築，過去最多有200多個攤商，隨著建築物老舊漏水等問題，目前僅剩20多個攤商承租，為了活化市場、帶動周邊商機，鄉公所積極爭取中央經費，希望可以從基礎設施來著手改善，讓老市場能夠恢復往日風華。"
"139.mp3","雲林縣古坑鄉在6月30日有民眾確診登革熱之後，累積至今已有7個案例，且他們都去過荷苞山的桐花公園，為此桐花公園也暫時封園一週，除了加強噴藥消毒之外，雲林縣政府也呼籲民眾，要確實做好居家環境清潔，以杜絕病媒蚊孳生。"
"140.mp3","接下來客台20年系列報導，要帶您看到的，可以說是這20年來，客家電視最長青、最家喻戶曉，每週六晚間，都會有好多鄉親朋友準時收看的節目，鬧熱打擂台它不僅是客家電視選秀招牌，也成為臺灣電視史上，最長壽、最響叮噹的客語歌唱選秀節目。"
"141.mp3","客家電視台就在今年2023年7月1日正式滿20歲，也代表臺灣客家傳播正式轉大人，在這20年來，客家電視不僅是新聞、節目上都有重大改變，也從一開始由客委會以標案形式輾轉3個電視台經營，一直到前陣子立法院正式修法，賦予客家電視明確法源，在今天開始我們將推出客台20年系列專題報導，邀請各位鄉親一同見證客台成長的點點滴滴。"
